TRX_DATE,NET_SALES
5/17/2020,-296.96
1/24/2020,0
1/15/2021,-211.22
9/22/2020,-449.95
4/17/2022,-329.95
11/9/2022,-349.95
8/6/2021,0
10/12/2021,-499.95
5/23/2021,-549.95
3/22/2021,-374.96
10/21/2020,-165.95
10/20/2020,0
8/1/2022,-296.96
7/11/2021,-449.95
9/24/2020,-329.95
3/7/2021,0
12/6/2020,-129.95
1/5/2022,36.62
3/27/2023,-799.95
11/22/2020,-359.95
2/4/2016,2309
9/6/2017,938
11/11/2015,1182
12/18/2018,2330.99
8/24/2016,70
3/12/2019,2229.61
8/6/2016,133
8/29/2016,15894
12/1/2017,40254.3
4/15/2019,7009.35
12/1/2016,30
11/30/2018,509.25
8/3/2017,1130.71
5/19/2017,1139.85
12/9/2016,2302
2/26/2019,76.45
6/26/2017,1742.5
12/21/2017,1027.65
4/30/2019,193.56
5/19/2016,7485
12/3/2015,3454.5
5/23/2015,20092.75
11/25/2017,450
5/17/2019,1603.47
7/13/2015,8027.6
10/22/2018,1629.85
9/11/2017,0
9/23/2016,2379
1/10/2017,25820
9/1/2018,454.3
9/28/2016,1053
4/27/2017,697.8
10/11/2016,249
11/19/2016,2232
3/8/2019,1829.75
2/12/2018,6400.02
12/9/2017,7199.25
3/7/2017,1510.6
12/7/2019,359.4
2/3/2016,0
8/27/2015,655
3/3/2017,558.95
11/21/2018,3789.65
7/9/2015,1596
9/4/2018,52.86
1/14/2016,0
12/13/2019,279.95
12/18/2019,3543.41
11/5/2019,323.72
8/1/2017,12.95
8/7/2019,175.21
1/16/2019,39.66
2/13/2018,965.86
10/17/2016,30
12/13/2018,4253.6
12/8/2016,150
11/28/2018,1819.78
11/1/2019,43.8
4/19/2019,359.8
6/20/2016,1520
12/9/2016,15
7/6/2017,15.95
11/6/2017,-163.9
4/17/2017,379.95
9/5/2019,334.13
5/20/2015,142
4/17/2018,4503.31
6/17/2019,639.6
8/15/2015,99
5/25/2015,450
12/12/2018,8623.57
12/15/2016,346
10/11/2016,972
4/3/2017,100.75
12/7/2015,1388
5/16/2019,367.31
11/30/2016,1649
7/16/2015,1534
1/24/2019,0
2/12/2016,1176.3
11/5/2015,16.95
1/23/2019,929.9
7/14/2017,1507.81
3/14/2018,919.9
1/16/2019,5089.35
11/5/2015,379
5/1/2019,88.21
12/10/2015,24.79
8/25/2016,4780
7/31/2017,449.95
7/12/2019,1219.9
5/13/2019,2144.81
5/26/2017,0
2/2/2016,0
5/9/2015,954
5/2/2018,0
4/27/2015,0
9/30/2015,4403
11/22/2016,479
11/20/2015,3774
4/14/2017,279
4/19/2016,1245
9/23/2015,288
10/4/2018,0
12/10/2015,0
12/8/2015,6251
5/6/2017,0
2/24/2016,2636
5/22/2017,64.75
5/3/2017,155.4
7/2/2019,250
6/20/2017,78.85
8/28/2015,2236.14
10/21/2017,2929.56
5/7/2018,6009.45
9/27/2018,4359.37
9/4/2015,360
12/20/2016,11661
9/8/2016,2856
12/15/2017,0
10/9/2015,5661
6/27/2017,25.9
12/24/2019,449.95
8/6/2016,74.75
7/15/2016,99
4/1/2019,3169.4
3/8/2018,79.8
9/7/2019,549.95
4/25/2018,88.5
8/21/2019,299.5
10/4/2017,493.9
4/19/2018,159.95
2/11/2019,39.9
6/27/2019,1139.9
8/18/2016,599
1/13/2017,108
10/20/2015,0
6/9/2017,12.95
9/12/2018,0
5/19/2016,3894
10/23/2019,1118.85
4/9/2018,117.41
12/4/2015,9240
7/12/2017,1199.8
12/15/2015,42524.75
1/12/2017,2278
7/14/2015,22.5
11/10/2016,3444
6/4/2016,20
6/13/2016,1316
9/7/2017,39.9
12/19/2015,39114.5
12/12/2017,2147.3
11/2/2018,734.7
3/8/2019,3839.51
12/6/2018,25755.4
11/13/2015,2116
12/23/2015,49610.5
6/30/2015,11109
7/29/2015,616
11/19/2016,576
9/2/2015,59.85
5/5/2016,290
6/2/2015,2961
12/21/2018,0
8/30/2018,2894.52
4/6/2016,100
9/14/2018,1729.7
5/7/2018,30
8/16/2019,2329.05
8/24/2018,469.95
4/12/2018,1175.42
6/21/2019,2534.81
8/29/2019,852.77
11/6/2015,66
7/14/2016,1100.78
5/13/2016,1316
11/21/2017,1758.31
8/14/2017,2759.66
8/4/2017,22.95
11/19/2019,1314.86
4/28/2015,2089
1/8/2019,1252.03
8/19/2019,679.9
10/5/2015,80
1/30/2018,199.9
9/25/2019,0
11/30/2016,9039.1
9/21/2015,15
12/10/2016,998
4/17/2017,3246
7/17/2019,149.95
12/2/2016,2495
6/11/2019,0
6/24/2015,6290.5
1/26/2016,204
9/30/2016,498
6/28/2016,5306
4/22/2016,872
11/3/2015,829
9/3/2019,14.95
11/16/2016,379
8/24/2017,2648.15
10/16/2019,3774.72
6/27/2017,1413.51
11/22/2017,989.85
3/9/2017,1268.7
6/11/2019,3413.66
3/13/2019,219.6
3/28/2017,183.6
3/1/2018,45.9
10/3/2016,945.18
12/17/2019,2824.78
8/14/2015,0
1/22/2019,166.89
9/11/2018,2383.66
11/30/2019,2399.7
5/18/2016,4331.05
5/26/2017,120.45
11/7/2018,3939.51
12/8/2015,2793
1/19/2017,1249
8/27/2018,1993.2
9/29/2017,1199.9
3/24/2017,1137.65
1/7/2017,1559.85
4/4/2016,1225
6/4/2015,4400.1
1/23/2016,168
8/10/2016,5279
8/25/2016,783
8/30/2016,0
9/22/2015,12616.9
10/15/2018,1261.56
5/1/2018,366.41
10/31/2018,359.82
1/9/2017,90
5/25/2016,714
5/29/2018,389.85
3/27/2019,2854.71
11/2/2018,0
9/30/2019,599.95
1/20/2018,225.7
9/11/2015,7.5
2/22/2018,1647.25
5/7/2018,140.78
6/13/2017,1139.91
8/23/2016,44
2/4/2019,109.94
5/3/2018,794.7
8/27/2019,279.95
4/17/2019,8.95
7/3/2018,37.42
10/31/2018,3634.71
12/13/2019,559.9
8/29/2017,1814.71
9/24/2015,30
5/4/2018,142.5
12/1/2016,1596
4/26/2016,548
6/21/2019,20.26
3/26/2018,2898.54
5/21/2015,0
5/10/2018,559.9
3/11/2016,99
7/22/2019,7167.4
9/7/2016,2494
12/15/2017,999.65
4/26/2018,683.9
1/13/2016,36
5/26/2015,1787
6/19/2019,1839.85
12/11/2019,12.95
7/27/2017,2092.27
10/21/2017,699.75
8/24/2018,101.65
5/22/2019,2659.65
1/23/2019,141.56
6/16/2016,47.7
6/14/2016,479
7/30/2015,324
10/14/2019,1278.16
9/16/2019,3970.5
3/23/2018,111.69
12/1/2016,16533
4/9/2019,3151.06
1/19/2016,192.87
11/15/2016,2245
2/21/2017,530.95
1/9/2017,79.8
7/23/2015,30
6/29/2018,1199.8
5/25/2016,2045.93
12/19/2019,2999.7
5/4/2015,11524.25
7/29/2016,4792
11/5/2019,68331.8
7/31/2015,598
6/17/2015,55.6
3/14/2018,479.85
8/13/2018,0
2/25/2019,2445.82
11/21/2015,527
11/3/2016,492
7/13/2016,75
7/2/2018,532.95
6/17/2015,0
1/7/2017,1194
9/19/2018,379.8
6/14/2016,50
12/4/2019,129.5
12/3/2016,5685
6/23/2018,2939.52
4/4/2016,15
12/19/2019,2268.06
8/17/2017,38.58
7/2/2015,12953.65
1/9/2017,0
12/9/2015,4112.88
2/28/2017,868.75
11/9/2017,3.55E-15
1/12/2018,15.95
4/21/2015,1131.18
4/9/2019,91.8
5/18/2015,264
6/2/2015,9344.25
6/7/2017,297.95
8/13/2015,318
12/17/2018,1.42E-14
3/19/2019,100.91
4/16/2018,4699.25
12/6/2017,340.07
9/4/2019,12252.97
10/23/2017,99.95
7/24/2018,-3.55E-15
12/9/2015,397.12
5/2/2019,479.95
10/22/2015,0
9/26/2019,89.85
9/30/2017,2001.63
7/16/2015,2994
11/22/2017,78.76
6/21/2018,1069.8
5/4/2018,119.6
7/28/2016,359
9/11/2019,4349.6
5/14/2018,799.9
12/1/2016,6766
5/2/2018,252.66
12/16/2017,157.41
2/5/2016,8270.9
8/14/2019,2436.97
7/31/2018,4532.81
5/15/2019,300
8/29/2019,1079.9
4/20/2018,4147.12
4/22/2019,180.01
4/19/2016,59.8
9/26/2018,121.35
7/8/2015,1520
10/23/2015,2035
8/5/2019,116.8
1/9/2017,399
9/12/2016,11972
3/22/2019,309.95
11/28/2019,5249.5
11/8/2017,4199.65
12/15/2018,1553.44
2/15/2019,-3.55E-15
5/21/2016,12
4/23/2019,553.76
5/18/2016,99.75
1/21/2016,2961
8/2/2016,3635
6/18/2019,1450.13
10/9/2019,69.95
1/21/2016,2270.1
2/23/2018,4199.3
5/1/2017,5849.35
9/6/2017,74.75
8/26/2016,133
11/6/2018,3599.4
10/2/2015,10681
8/6/2016,0
4/12/2019,1749.85
4/21/2016,479
6/27/2017,2519.55
12/28/2018,2612.26
1/6/2017,7658
3/2/2016,2928.75
7/15/2016,529
4/5/2019,594.7
12/19/2016,3781
1/9/2017,3582
9/19/2017,75.75
7/16/2018,0
3/7/2019,972.59
3/22/2018,1249.75
8/18/2016,636
7/18/2018,64.75
7/8/2019,43.8
12/7/2015,284.05
10/14/2017,1342.85
7/1/2017,14.96
10/1/2019,999.85
10/4/2016,3240
7/19/2018,0
4/24/2018,0
8/4/2015,1016
6/10/2016,938
11/20/2017,41.7
6/2/2015,288.41
9/30/2015,62.55
8/10/2017,0
10/12/2018,15.96
6/7/2019,1294.81
4/6/2017,899.65
12/7/2017,423.23
2/14/2019,3257.74
12/6/2018,6158.9
1/31/2019,359.4
4/15/2015,41.7
9/24/2018,205.91
7/21/2015,417
6/28/2019,399.9
2/15/2016,6471
4/15/2015,1002
11/28/2017,3.55E-15
5/20/2017,5416.57
3/7/2016,636
5/21/2015,41965.25
10/1/2018,599.95
9/28/2018,289.95
10/5/2017,3965.31
1/19/2016,2104.04
3/6/2017,621.6
6/12/2019,1239.9
12/17/2018,21203.16
2/21/2017,27267.9
8/21/2017,3101.35
3/23/2017,558
5/1/2017,1377.55
5/23/2018,15311.61
10/19/2015,276
5/8/2015,1177.13
1/21/2019,0
9/12/2018,129.5
6/13/2016,2533
4/3/2017,2912.25
5/26/2016,70.65
12/22/2015,5801.5
12/17/2015,147
7/18/2019,332.8
5/23/2016,744
8/30/2018,597.33
7/8/2019,2419.8
11/11/2016,944
8/18/2015,2857.25
10/16/2018,345.92
6/8/2017,4199.25
6/27/2019,7793
1/10/2017,76
10/20/2016,1107
9/30/2016,449
3/23/2018,141.41
4/17/2019,8649.2
11/28/2016,0
12/4/2017,18816.85
11/27/2019,86.91
7/12/2016,209
10/30/2019,1119.8
7/11/2019,0
6/26/2017,39.9
7/10/2017,47.85
3/28/2018,143.07
12/14/2015,20092.75
5/21/2019,2008.5
11/2/2017,0
5/26/2016,6499.15
7/15/2015,15
11/7/2017,2315.8
3/16/2016,239.6
10/9/2015,8669
4/14/2017,125.1
1/23/2016,4907
10/4/2017,467.93
9/25/2018,159.95
11/30/2019,7149.35
5/14/2019,9193.36
2/4/2019,64.96
4/2/2018,114.11
4/13/2017,51.8
5/22/2019,4329.45
9/6/2018,73.25
12/11/2017,103.6
7/20/2017,721.72
9/9/2019,165.76
6/23/2018,1509.75
5/11/2017,1331.56
6/24/2016,1138
12/10/2016,3393
12/10/2016,45
4/9/2019,1499.85
9/1/2016,945
2/10/2017,99
4/7/2015,0
9/7/2019,487.32
9/19/2018,3819.35
4/14/2015,636
5/3/2019,1959.65
1/28/2019,34.39
8/16/2019,625.95
11/5/2016,549
5/25/2017,2279.7
4/28/2017,1139.81
6/26/2019,0
8/2/2019,4598.1
2/10/2016,85
6/28/2018,910.45
3/20/2017,199
3/21/2017,2349.75
4/5/2017,31.9
1/20/2017,50
4/24/2019,1799.7
2/7/2019,599.95
8/16/2017,137.85
7/6/2017,0
6/22/2017,450
9/17/2018,1499.7
7/10/2018,792.3
11/30/2019,5508.1
1/26/2018,1359.32
3/15/2017,379.95
8/26/2017,49.95
8/4/2016,85
5/23/2019,3259.7
1/20/2016,240.52
1/28/2016,0
3/17/2017,1503.55
11/8/2018,249.95
1/21/2016,3973.65
4/6/2017,759.9
7/19/2019,1115.91
3/31/2016,1645
11/26/2019,1399.75
9/19/2017,20.85
10/4/2018,15.95
6/1/2017,1809.85
8/10/2015,44.91
8/1/2017,15.95
5/25/2017,4788.56
4/4/2018,1439.8
6/19/2019,1789.8
7/4/2016,30
3/8/2017,1879.8
6/17/2016,194.35
4/20/2015,1298
5/8/2019,0
9/6/2019,579.75
3/29/2017,1319.8
3/21/2019,189.8
6/1/2016,6490
1/3/2017,1796
11/7/2016,15
3/8/2017,299.95
5/18/2018,98.55
6/21/2018,589.85
8/17/2017,2119.6
12/15/2018,69.85
12/15/2015,8082
8/30/2016,1832.04
4/18/2017,44.85
9/21/2015,24499.46
11/19/2015,4620
9/2/2015,7579
8/23/2017,320.51
10/2/2017,16.95
6/25/2015,5930
6/13/2019,0
12/7/2015,17612
10/16/2017,1204.56
12/11/2015,4740.5
6/10/2016,15
5/18/2016,1794
1/16/2018,5999.25
4/25/2016,918
11/8/2016,0
8/6/2019,603.67
2/19/2016,308
8/26/2015,192
6/6/2019,346.87
8/21/2015,24
8/6/2016,2191
4/11/2016,3070
10/26/2015,417
5/26/2017,38.95
10/13/2015,228
6/28/2017,766.8
3/5/2018,578.85
7/17/2018,1417.78
10/16/2018,181.3
2/26/2018,19361.81
1/22/2016,19011.75
6/16/2016,4036.5
4/24/2018,11978
11/22/2019,897.39
4/30/2019,316.91
5/24/2018,1519.4
4/22/2016,499
9/26/2018,889.65
4/24/2019,215.45
11/14/2018,154.11
2/23/2018,49.9
3/29/2019,9.95
12/8/2016,5820
12/19/2018,-7.11E-15
11/29/2018,2559.2
10/29/2015,60
10/11/2018,9398.12
2/5/2016,4719
1/3/2017,398
2/8/2019,1330.76
1/31/2017,0.95
10/11/2019,98.42
3/8/2018,1203.8
2/13/2019,299.95
9/24/2016,144
1/25/2016,2449.98
8/10/2015,3592
12/3/2018,348.09
9/21/2016,2396
11/11/2016,198
7/20/2015,90
6/5/2017,8966.83
3/15/2016,24
12/15/2015,1.19
9/30/2019,221.59
12/6/2016,259.6
1/16/2016,30018.25
2/9/2016,972
8/24/2018,51.8
4/10/2017,2081.8
8/20/2019,74.95
11/22/2017,229.9
12/18/2019,910.5
6/2/2015,1532.75
1/16/2017,450
1/12/2017,636
9/24/2015,7511
8/22/2019,684.66
9/10/2015,456
2/10/2017,1224.57
12/19/2018,15.95
1/7/2019,2634.75
12/13/2018,1049.85
3/13/2018,1354.95
2/20/2019,3899.5
12/11/2018,0
3/20/2017,271.95
9/14/2017,2449.75
5/7/2015,1316
5/4/2018,119.4
3/17/2016,21.95
11/19/2019,464.85
7/24/2015,15158
11/1/2018,23.96
4/9/2019,135.84
6/19/2017,75.95
5/18/2018,56.9
4/27/2016,1794
12/6/2016,60
4/1/2019,31.9
3/7/2017,0
5/7/2015,0
2/1/2016,5577
10/10/2017,341.96
11/8/2019,2319.8
3/28/2018,0
8/30/2019,2259.7
11/17/2017,-7.11E-15
8/9/2016,44
10/29/2016,5264
5/9/2017,199
2/22/2018,277.95
3/30/2016,2372
3/8/2016,399
8/3/2018,1679.75
9/30/2016,159
8/16/2017,269.95
8/28/2015,598
9/30/2019,2360.55
6/23/2018,1256.51
2/12/2016,0
2/1/2018,86.6
10/18/2019,585.78
12/13/2018,450
7/6/2018,138.31
9/29/2016,0
6/4/2019,118.11
11/28/2018,462.41
1/31/2018,45.95
4/22/2016,0
10/16/2017,6513.86
1/19/2018,-3.55E-15
8/24/2015,588
8/9/2019,66367.91
11/8/2018,899.7
7/10/2015,2556
5/29/2018,51.8
12/18/2019,367.66
8/17/2017,557.96
1/25/2017,20.85
7/12/2019,362.6
6/2/2016,3695
9/26/2018,1591.7
4/29/2019,179.4
7/17/2018,27.8
12/1/2016,377.5
10/11/2017,0
1/11/2018,4092.56
7/20/2018,62.55
3/15/2019,14.95
3/1/2018,15.95
7/20/2019,29.95
7/3/2018,4857.26
4/1/2019,2056.15
10/9/2017,77.7
12/14/2015,3752
7/1/2019,983.7
5/12/2017,807.95
12/16/2019,2311.1
10/26/2015,851
5/9/2015,357
12/7/2019,529.95
2/17/2017,671.83
10/10/2017,1197.55
6/14/2016,16900.5
1/19/2016,208.82
7/13/2015,85
1/14/2016,23212.25
5/1/2017,1589.85
1/17/2018,8954.2
3/17/2016,1069.25
8/23/2016,7908
8/10/2017,4805.1
2/23/2017,1579.8
7/26/2016,8086.5
5/18/2016,8172
4/10/2015,2734.75
12/21/2015,685
10/27/2016,379
10/8/2015,300
8/24/2016,322.2
9/5/2018,377.19
6/27/2018,299.95
12/3/2015,16873
7/22/2016,49529.25
2/1/2018,22.95
5/27/2016,0
12/19/2018,0
9/19/2019,192.72
5/2/2017,6359.4
11/3/2015,111.21
10/11/2018,5223.96
10/21/2017,9888.4
4/20/2016,538
12/19/2016,21.38
1/26/2017,1257.8
3/27/2018,449.95
3/13/2019,3408.19
6/6/2017,3798.21
5/2/2018,-3.55E-15
4/9/2019,949.91
4/23/2016,276
6/27/2016,8380
12/15/2018,16548.45
1/30/2019,7042.14
5/26/2015,4761
2/6/2018,5889.61
12/20/2016,250.2
3/30/2018,17.9
6/22/2018,15.95
8/14/2015,2138.5
7/1/2019,161.46
1/11/2017,15
3/8/2019,0
12/24/2018,354.88
3/22/2019,5099.05
10/29/2019,15.95
11/5/2019,1139.85
9/24/2016,357
11/21/2017,3024.29
1/5/2018,1059.65
9/8/2016,1011
7/13/2017,2321.19
2/11/2019,37.56
10/27/2015,0
12/30/2019,809.85
11/20/2017,870.71
11/17/2016,1895
2/25/2016,72
12/11/2015,237
12/13/2015,3513.25
7/26/2019,0
6/25/2015,3195
3/20/2019,0
1/20/2018,90.65
5/23/2019,2748.18
10/28/2019,469.95
2/26/2019,1809.7
6/27/2019,82.7
8/8/2017,599.9
2/7/2017,642.35
11/26/2019,390.56
6/20/2016,2990
11/23/2018,399.95
12/7/2016,549
3/15/2016,45
4/26/2019,1079.9
4/18/2015,4552
12/19/2017,6544.4
11/22/2017,0
12/27/2017,779.84
9/13/2017,6000
11/21/2018,543.56
2/14/2017,1296.65
3/31/2015,864
8/26/2017,0
6/24/2015,2349.5
12/11/2019,1999.75
5/31/2017,30.95
11/18/2019,203.28
10/10/2017,0
4/9/2015,3141
5/9/2017,1949.85
9/29/2018,19.95
5/18/2017,699.65
12/2/2017,10595.81
7/16/2019,0
2/8/2017,4998.75
4/18/2016,0
3/29/2019,3441.61
3/14/2016,29
6/13/2016,24742
7/25/2019,1458.45
2/7/2017,129.5
7/27/2018,0
12/10/2015,5984
2/6/2017,843.9
7/25/2018,11044.6
12/10/2018,859.58
11/25/2015,612
11/28/2018,2462.57
1/18/2017,1537
7/19/2016,557.5
8/13/2019,164.4
12/12/2019,2007.15
10/16/2017,89.66
7/21/2016,1932.16
4/26/2019,1249.85
5/10/2018,171.9
6/2/2018,606.91
10/10/2016,6735
1/16/2019,2448.01
7/18/2016,9584
3/18/2016,45
3/26/2018,6739.05
8/28/2017,44.85
5/15/2019,2379.7
8/30/2016,2330
9/5/2018,1509.4
5/16/2016,6578
10/23/2017,2339.81
12/12/2015,102.57
2/10/2016,1370
3/22/2018,579.95
4/16/2019,1629.7
7/16/2019,543.19
4/5/2018,1658.46
8/30/2016,21.37
10/27/2015,59
10/16/2018,222.54
12/21/2016,3293
5/16/2017,3769.35
3/29/2019,649.11
10/9/2015,299.5
12/28/2018,0
7/9/2019,929.6
11/20/2017,47.6
9/25/2018,5899.01
5/22/2015,1995
3/20/2018,1989.85
12/7/2018,144.09
3/14/2017,479.85
12/23/2015,2911.65
4/14/2016,5930
9/19/2019,38.85
6/2/2018,99.95
7/12/2017,11591.54
12/8/2018,6598.9
3/2/2016,60
6/8/2015,3438.5
7/1/2016,2645
4/1/2015,8266.35
3/26/2018,40.37
10/21/2019,10.36
10/10/2016,0
2/3/2016,-3.55E-15
2/6/2018,649.95
11/5/2019,440.3
3/22/2019,1509.15
10/11/2017,3839.7
6/23/2016,256.01
10/15/2016,4653
10/16/2017,17.95
5/1/2018,6579.05
7/3/2017,2402.57
7/25/2015,2276
2/14/2019,117.11
12/2/2019,3498.01
8/26/2016,173.75
8/13/2016,2990
6/27/2019,2529.75
8/8/2017,99.95
7/2/2019,693.75
5/27/2015,5709
7/18/2015,300
6/22/2016,15
1/2/2018,11178.95
6/16/2015,2132.75
4/13/2015,0
7/28/2017,4113.68
2/20/2018,31.9
8/4/2015,420
6/17/2015,492
6/1/2018,1793.32
9/1/2016,249
8/13/2016,329
9/22/2016,1489
7/13/2015,44
2/27/2019,8098.6
12/12/2018,2936.92
2/15/2018,-3.55E-15
8/3/2016,0
3/24/2017,38.85
11/7/2019,170.64
2/15/2019,644.89
6/6/2018,38.85
4/16/2018,118.11
10/30/2015,0
6/16/2016,1023
8/2/2018,649.75
4/20/2018,149.5
6/7/2016,200
6/12/2019,2489.8
12/26/2018,1749.65
8/7/2019,85.73
4/20/2018,168.35
4/14/2016,12
10/25/2019,948.54
7/23/2015,243
5/4/2015,1098
9/25/2018,49.24
6/20/2016,1996
5/2/2018,1009.6
12/12/2017,3999.5
12/15/2016,3141
8/8/2019,79.9
2/19/2018,593.91
4/25/2018,899.85
3/15/2019,3184.76
12/19/2015,2961
4/19/2017,1599.35
8/27/2019,2179.8
9/25/2018,615.75
3/29/2018,0
12/16/2019,0
1/31/2019,2559.8
6/16/2016,658
2/14/2017,0
4/16/2015,19.98
3/4/2017,39.9
7/20/2017,2749.6
1/10/2017,1945
6/8/2015,1197
6/27/2016,0
8/13/2018,623.81
5/5/2016,12627
8/17/2017,6679.18
1/26/2016,48
11/6/2019,50162.6
11/4/2019,506.23
5/16/2018,1386.45
2/26/2018,3280.86
3/7/2019,0
6/11/2015,216
1/17/2019,309.95
1/17/2019,6210.83
3/11/2016,16.95
2/17/2016,1974
7/17/2019,5122.2
8/22/2018,336.7
5/17/2016,357
8/13/2015,529
12/29/2015,100
8/6/2015,11376.5
7/18/2017,1082.85
5/14/2019,321.96
4/29/2017,9098.85
12/13/2018,17901.42
4/30/2019,0
8/15/2018,0
3/5/2016,75
3/6/2019,77.7
12/11/2017,2621.76
12/24/2019,0
5/11/2016,3273
4/5/2017,1663.9
11/6/2018,50.92
11/9/2018,1499.85
1/9/2019,449.25
12/7/2017,31534.17
6/23/2018,525
2/12/2016,1298
9/14/2017,1866.3
1/19/2016,2814
12/18/2018,5630.82
4/29/2019,3067.65
7/10/2017,435.11
3/25/2017,0
3/30/2017,379.95
7/31/2018,4784.6
7/26/2019,3.55E-15
7/3/2019,4740.61
9/21/2015,0
12/6/2015,168
5/7/2018,59.9
4/17/2015,5148
3/2/2017,15.95
8/24/2018,2999.4
7/7/2016,170
12/11/2015,1587
5/7/2018,-3.55E-15
7/20/2019,838.75
10/9/2019,6246.91
2/15/2018,1514.07
3/8/2019,719.6
6/4/2019,1495.31
11/9/2016,0
3/10/2016,90
10/28/2019,529.95
12/17/2018,23443.43
12/18/2015,1981
5/15/2016,300
11/5/2016,1023
6/6/2019,96.76
6/6/2017,79.75
10/2/2017,77.7
10/17/2017,0
6/7/2018,10.95
6/3/2019,899.9
11/14/2019,699.9
8/19/2015,7406.75
4/4/2015,210
9/25/2019,15.95
7/6/2015,4748.1
4/16/2015,529
8/15/2017,1308.53
7/11/2017,793.75
11/25/2019,7929.03
9/9/2016,24
1/19/2016,346.76
7/13/2017,2308.85
4/22/2019,343.58
2/9/2018,424.85
3/11/2019,1316.3
5/17/2017,2639.56
2/9/2018,759.9
12/7/2015,3948
4/16/2019,479.95
2/13/2019,6324.25
5/19/2015,199.5
10/29/2019,633.8
6/2/2015,1098
12/9/2017,1199.85
12/5/2019,509.75
1/24/2019,313.05
12/23/2019,555.14
7/11/2019,0
5/11/2018,539.96
9/13/2017,629.75
11/4/2019,277.31
3/6/2019,4650.26
2/14/2019,51.02
11/29/2019,85.36
9/29/2018,2713.95
10/14/2016,336
10/7/2019,397.82
5/30/2019,1249.9
3/15/2019,609.55
10/20/2016,2443
2/20/2017,39.9
2/13/2019,0
3/14/2018,3893.41
10/2/2019,2399.8
8/8/2019,1371.75
7/31/2015,758
12/18/2019,623.42
8/8/2018,309.85
7/21/2015,938
6/11/2015,6021
2/4/2016,0
5/2/2019,1695.26
2/4/2016,20
2/1/2018,475.3
12/12/2017,216.91
1/24/2018,144.95
5/14/2019,806.55
6/28/2018,299.85
5/2/2016,12
7/30/2018,29.95
2/26/2016,966
1/5/2018,1649.85
11/29/2018,57660.81
1/23/2019,12186.22
3/14/2018,1043.66
9/26/2016,20029
8/31/2017,1995.3
8/12/2016,3346.31
2/1/2019,119.7
4/10/2015,2067
7/10/2019,61.01
6/15/2018,62.55
12/7/2018,2484.08
5/15/2019,1679.7
11/8/2017,894.27
1/5/2017,0
5/6/2015,1680.21
9/20/2018,38.85
5/16/2019,6624.15
12/12/2016,7761
2/1/2018,1181.7
3/17/2016,8165.1
12/16/2019,12991.32
6/1/2015,8098
2/8/2016,2645
7/28/2016,-7.11E-15
12/19/2017,6493.92
1/15/2018,2549.55
3/28/2017,2699.55
7/10/2017,142.45
3/22/2018,230.51
12/18/2019,611.79
7/8/2016,495
7/30/2019,5057.79
8/23/2017,4733.68
3/28/2019,2629.5
3/15/2018,25.9
8/6/2016,1048
4/11/2016,0
9/14/2018,159.95
3/16/2016,456
6/30/2016,13178
10/10/2019,65.78
8/16/2016,344.4
4/11/2017,199.5
4/1/2019,407.62
6/21/2016,993
12/7/2018,29.68
6/9/2015,3600.5
12/3/2015,7086.07
6/30/2017,396.36
1/30/2019,9879.47
9/3/2015,7356.75
2/5/2018,90.65
5/1/2019,1017.41
12/17/2015,126.07
4/3/2018,24.23
11/29/2018,32.21
9/25/2019,6185.61
12/27/2016,1043
4/10/2018,2603.11
8/8/2016,1503.65
5/6/2016,349
9/25/2015,2245
4/4/2018,1103.56
3/7/2016,1947
7/31/2019,19.95
9/22/2017,90.65
10/3/2016,0
12/19/2018,0
5/9/2019,1199.85
5/23/2018,3649.55
6/24/2019,0
1/6/2017,245
12/10/2017,16.95
6/12/2015,142.5
12/3/2016,3839
12/7/2018,29.9
5/27/2015,10103.15
11/3/2015,228
9/7/2019,20.85
7/22/2016,2013
5/8/2019,409.85
12/16/2016,2395
8/13/2019,2099.07
10/29/2018,234.52
4/21/2016,20.85
12/15/2017,619.23
12/19/2018,2609.57
6/26/2017,0
6/14/2016,2145
1/22/2016,64.37
4/7/2016,179.7
8/21/2019,1456.6
10/18/2019,493.99
6/3/2019,1039.9
4/28/2016,14274
4/25/2016,15
7/27/2017,899.85
11/26/2019,2608.6
8/27/2019,579.9
4/13/2017,39.9
11/25/2015,5725.75
6/30/2017,90.65
12/22/2016,18583.65
6/4/2015,2558.25
3/20/2017,259.9
7/18/2017,5789.2
10/12/2015,954
6/21/2016,0
3/20/2018,299.95
6/23/2015,30
5/8/2019,1804.36
8/23/2016,0
2/8/2017,579.95
7/2/2019,1101.86
10/19/2016,38
3/7/2016,0
2/25/2019,198
3/17/2016,30
1/25/2019,749.9
10/27/2015,1813
9/22/2017,0
3/19/2018,499.9
9/4/2019,1464.35
8/2/2016,377.5
3/21/2018,911.67
4/25/2019,2144.81
9/18/2019,1697.26
9/1/2015,388
2/27/2019,119.7
4/7/2016,1138
1/2/2018,464.96
11/20/2015,2116
5/14/2019,2749.75
2/8/2016,16.95
10/21/2016,44
5/21/2015,0
7/14/2017,519.95
3/2/2017,0
7/20/2016,44.85
10/12/2018,869.7
3/5/2018,0
11/19/2018,175.2
5/23/2018,879.9
4/6/2015,0
3/5/2019,2318.45
6/23/2015,852
4/11/2019,-3.55E-15
6/18/2019,38.85
10/4/2018,4858.3
5/20/2015,1595
10/28/2015,429
8/20/2019,83.7
1/12/2016,1637
3/23/2016,5887
